repo_id,canonical_url,name_hf_slug,author,pipeline_tag,library_name,license,languages,tags,downloads,likes,created_at,last_modified,private,gated,disabled,sha,model_type,architectures,parameters,parameters_readable,used_storage_bytes,file_count,siblings_total_size_bytes,has_safetensors,has_bin,has_pt,has_onnx,has_tflite,has_gguf,region,arxiv_ids,spaces,benchmarks_json,__source_file,auto_model,processor,card.inference,raw._id,raw.pipeline_tag,raw.library_name,transformersInfo.pipeline_tag,card.datasets,raw.mask_token,raw.model-index,raw.inference,transformersInfo.custom_class,card.thumbnail,card.metrics,card.quantized_by,card.programming_language,card.extra_gated_heading,card.extra_gated_prompt,card.extra_gated_description,card.extra_gated_button_content,card.license_name,card.license_link,card.base_model,card.new_version,card.base_model_relation,card.library_version,card.extra_gated_eu_disallowed,card.model_name,card.paper,card.name,card.description,card.readme,card.tasks,card.provider,card.validated_on,card.model_creator,card.model_type,card.track_downloads,card.fine-tuning,card.arxiv,config.chat_template_jinja,card.library_tag
unsloth/Phi-4-mini-instruct-unsloth-bnb-4bit,https://huggingface.co/unsloth/Phi-4-mini-instruct-unsloth-bnb-4bit,huggingface-unsloth-Phi-4-mini-instruct-unsloth-bnb-4bit,unsloth,text-generation,transformers,mit,multilingual,phi;phi4;unsloth;nlp;code;microsoft;math;chat;conversational,0,0,,,False,False,False,,,,,,,13,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Phi-4-mini-instruct-unsloth-bnb-4bit.json,AutoModelForCausalLM,AutoTokenizer,,67bfc22d40db022fb96c9662,,,text-generation,,,,,,,,,,,,,,,https://huggingface.co/microsoft/Phi-4-mini-instruct/resolve/main/LICENSE,microsoft/Phi-4-mini-instruct,,,,,,,,,,,,,,,,,,,
unsloth/Phi-4-mini-instruct,https://huggingface.co/unsloth/Phi-4-mini-instruct,huggingface-unsloth-Phi-4-mini-instruct,unsloth,text-generation,transformers,mit,multilingual,phi;phi4;unsloth;nlp;code;microsoft;math;chat;conversational,0,0,,,False,False,False,,,,,,,15,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Phi-4-mini-instruct.json,AutoModelForCausalLM,AutoTokenizer,,67bfbcd73859b01651fa087c,,,text-generation,,,,,,,,,,,,,,,https://huggingface.co/microsoft/Phi-4-mini-instruct/resolve/main/LICENSE,microsoft/Phi-4-mini-instruct,,,,,,,,,,,,,,,,,,,
unsloth/Phi-4-mini-reasoning-bnb-4bit,https://huggingface.co/unsloth/Phi-4-mini-reasoning-bnb-4bit,huggingface-unsloth-Phi-4-mini-reasoning-bnb-4bit,unsloth,text-generation,transformers,mit,en,nlp;unsloth;math;code,0,0,,,False,False,False,,,,,,,12,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Phi-4-mini-reasoning-bnb-4bit.json,AutoModelForCausalLM,AutoTokenizer,,6812d35dadd3c268b669b9ee,,,text-generation,,,,,,,,,,,,,,,https://huggingface.co/microsoft/Phi-4-mini-instruct-reasoning/resolve/main/LICENSE,microsoft/Phi-4-mini-reasoning,,,,,,,,,,,,,,,,,,,
unsloth/Phi-4-mini-reasoning-GGUF,https://huggingface.co/unsloth/Phi-4-mini-reasoning-GGUF,huggingface-unsloth-Phi-4-mini-reasoning-GGUF,unsloth,text-generation,transformers,mit,en,nlp;unsloth;math;code;phi;phi4,0,0,,,False,False,False,,,,,,,29,0,False,False,False,False,False,True,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Phi-4-mini-reasoning-GGUF.json,AutoModelForCausalLM,AutoTokenizer,,6812d0bcafa6f2bc3677304d,,,text-generation,,,,,,,,,,,,,,,https://huggingface.co/microsoft/Phi-4-mini-reasoning/resolve/main/LICENSE,microsoft/Phi-4-mini-reasoning,,,,,,,,,,,,,,,,,,,
unsloth/Phi-4-mini-reasoning-unsloth-bnb-4bit,https://huggingface.co/unsloth/Phi-4-mini-reasoning-unsloth-bnb-4bit,huggingface-unsloth-Phi-4-mini-reasoning-unsloth-bnb-4bit,unsloth,text-generation,transformers,mit,en,nlp;unsloth;math;code,0,0,,,False,False,False,,,,,,,12,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Phi-4-mini-reasoning-unsloth-bnb-4bit.json,AutoModelForCausalLM,AutoTokenizer,,6812d269ebe9679ff5a99d52,,,text-generation,,,,,,,,,,,,,,,https://huggingface.co/microsoft/Phi-4-mini-instruct-reasoning/resolve/main/LICENSE,microsoft/Phi-4-mini-reasoning,,,,,,,,,,,,,,,,,,,
unsloth/Phi-4-mini-reasoning,https://huggingface.co/unsloth/Phi-4-mini-reasoning,huggingface-unsloth-Phi-4-mini-reasoning,unsloth,text-generation,transformers,mit,en,nlp;unsloth;math;code,0,0,,,False,False,False,,,,,,,14,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Phi-4-mini-reasoning.json,AutoModelForCausalLM,AutoTokenizer,,6812d009ad2f6e9570cfb486,,,text-generation,,,,,,,,,,,,,,,https://huggingface.co/microsoft/Phi-4-mini-instruct-reasoning/resolve/main/LICENSE,microsoft/Phi-4-mini-reasoning,,,,,,,,,,,,,,,,,,,
unsloth/phi-4-reasoning-bnb-4bit,https://huggingface.co/unsloth/phi-4-reasoning-bnb-4bit,huggingface-unsloth-phi-4-reasoning-bnb-4bit,unsloth,text-generation,transformers,mit,en,phi;unsloth;nlp;math;code;chat;conversational;reasoning,0,0,,,False,False,False,,,,,,,13,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__phi-4-reasoning-bnb-4bit.json,AutoModelForCausalLM,AutoTokenizer,,681348e6dacd0c84e11a9447,,,text-generation,,,,,,,,,,,,,,,https://huggingface.co/microsoft/Phi-4-reasoning/resolve/main/LICENSE,microsoft/phi-4-reasoning,,,,,,,,,,,,,,,,,,,
unsloth/Phi-4-reasoning-GGUF,https://huggingface.co/unsloth/Phi-4-reasoning-GGUF,huggingface-unsloth-Phi-4-reasoning-GGUF,unsloth,text-generation,transformers,mit,en,nlp;unsloth;math;code;phi;phi4,0,0,,,False,False,False,,,,,,,29,0,False,False,False,False,False,True,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Phi-4-reasoning-GGUF.json,AutoModelForCausalLM,AutoTokenizer,,68133fd2a362900b63cddf5b,,,text-generation,,,,,,,,,,,,,,,https://huggingface.co/microsoft/Phi-4-reasoning/resolve/main/LICENSE,microsoft/Phi-4-reasoning,,,,,,,,,,,,,,,,,,,
unsloth/Phi-4-reasoning-plus-bnb-4bit,https://huggingface.co/unsloth/Phi-4-reasoning-plus-bnb-4bit,huggingface-unsloth-Phi-4-reasoning-plus-bnb-4bit,unsloth,text-generation,transformers,mit,en,nlp;unsloth;math;code;phi;phi4,0,0,,,False,False,False,,,,,,,13,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Phi-4-reasoning-plus-bnb-4bit.json,AutoModelForCausalLM,AutoTokenizer,,6813051dd882a15c6a271d5d,,,text-generation,,,,,,,,,,,,,,,https://huggingface.co/microsoft/Phi-4-reasoning-plus/resolve/main/LICENSE,microsoft/Phi-4-reasoning-plus,,,,,,,,,,,,,,,,,,,
unsloth/Phi-4-reasoning-plus-GGUF,https://huggingface.co/unsloth/Phi-4-reasoning-plus-GGUF,huggingface-unsloth-Phi-4-reasoning-plus-GGUF,unsloth,text-generation,transformers,mit,en,nlp;unsloth;math;code;phi;phi4,0,0,,,False,False,False,,,,,,,29,0,False,False,False,False,False,True,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Phi-4-reasoning-plus-GGUF.json,AutoModelForCausalLM,AutoTokenizer,,6812d6c6ebb4865489a16dc3,,,text-generation,,,,,,,,,,,,,,,https://huggingface.co/microsoft/Phi-4-reasoning-plus/resolve/main/LICENSE,microsoft/Phi-4-reasoning-plus,,,,,,,,,,,,,,,,,,,
unsloth/Phi-4-reasoning-plus-unsloth-bnb-4bit,https://huggingface.co/unsloth/Phi-4-reasoning-plus-unsloth-bnb-4bit,huggingface-unsloth-Phi-4-reasoning-plus-unsloth-bnb-4bit,unsloth,text-generation,transformers,mit,en,nlp;unsloth;math;code;phi;phi4,0,0,,,False,False,False,,,,,,,13,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Phi-4-reasoning-plus-unsloth-bnb-4bit.json,AutoModelForCausalLM,AutoTokenizer,,681303fcfc77e8e3cdf26704,,,text-generation,,,,,,,,,,,,,,,https://huggingface.co/microsoft/Phi-4-reasoning-plus/resolve/main/LICENSE,microsoft/Phi-4-reasoning-plus,,,,,,,,,,,,,,,,,,,
unsloth/Phi-4-reasoning-plus,https://huggingface.co/unsloth/Phi-4-reasoning-plus,huggingface-unsloth-Phi-4-reasoning-plus,unsloth,text-generation,transformers,mit,en,phi;unsloth;nlp;math;code;chat;conversational;reasoning,0,0,,,False,False,False,,,,,,,17,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Phi-4-reasoning-plus.json,AutoModelForCausalLM,AutoTokenizer,,6812dc9a6059fc4ec6a96758,,,text-generation,,,,,,,,,,,,,,,https://huggingface.co/microsoft/Phi-4-reasoning-plus/resolve/main/LICENSE,microsoft/Phi-4-reasoning-plus,,,,,,,,,,,,,,,,,,,
unsloth/phi-4-reasoning-unsloth-bnb-4bit,https://huggingface.co/unsloth/phi-4-reasoning-unsloth-bnb-4bit,huggingface-unsloth-phi-4-reasoning-unsloth-bnb-4bit,unsloth,text-generation,transformers,mit,en,phi;unsloth;nlp;math;code;chat;conversational;reasoning,0,0,,,False,False,False,,,,,,,13,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__phi-4-reasoning-unsloth-bnb-4bit.json,AutoModelForCausalLM,AutoTokenizer,,6813482e3cf48901605ca62e,,,text-generation,,,,,,,,,,,,,,,https://huggingface.co/microsoft/Phi-4-reasoning/resolve/main/LICENSE,microsoft/phi-4-reasoning,,,,,,,,,,,,,,,,,,,
unsloth/phi-4-reasoning,https://huggingface.co/unsloth/phi-4-reasoning,huggingface-unsloth-phi-4-reasoning,unsloth,text-generation,transformers,mit,en,phi;unsloth;nlp;math;code;chat;conversational;reasoning,0,0,,,False,False,False,,,,,,,17,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__phi-4-reasoning.json,AutoModelForCausalLM,AutoTokenizer,,68133bf5b17ff64cade00958,,,text-generation,,,,,,,,,,,,,,,https://huggingface.co/microsoft/Phi-4-reasoning/resolve/main/LICENSE,microsoft/phi-4-reasoning,,,,,,,,,,,,,,,,,,,
unsloth/phi-4-unsloth-bnb-4bit,https://huggingface.co/unsloth/phi-4-unsloth-bnb-4bit,huggingface-unsloth-phi-4-unsloth-bnb-4bit,unsloth,text-generation,transformers,mit,en,phi;phi4;unsloth;nlp;math;code;chat;conversational,0,0,,,False,False,False,,,,,,,13,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__phi-4-unsloth-bnb-4bit.json,AutoModelForCausalLM,AutoTokenizer,,677f013cfe9f4cd5678fa418,,,text-generation,,,,,,,,,,,,,,,https://huggingface.co/microsoft/phi-4/resolve/main/LICENSE,microsoft/phi-4,,,,,,,,,,,,,,,,,,,
unsloth/phi-4,https://huggingface.co/unsloth/phi-4,huggingface-unsloth-phi-4,unsloth,text-generation,transformers,mit,en,phi;phi4;unsloth;nlp;math;code;chat;conversational,0,0,,,False,False,False,,,,,,,16,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__phi-4.json,AutoModelForCausalLM,AutoTokenizer,,677ef480edc5741bc2f6e66a,,,text-generation,,,,,,,,,,,,,,,https://huggingface.co/microsoft/phi-4/resolve/main/LICENSE,microsoft/phi-4,,,,,,,,,,,,,,,,,,,
unsloth/Spark-TTS-0.5B,https://huggingface.co/unsloth/Spark-TTS-0.5B,huggingface-unsloth-Spark-TTS-0.5B,unsloth,,,cc-by-nc-sa-4.0,en;zh,text-to-speech,0,0,,,False,False,False,,,,,,,31,0,True,True,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__Spark-TTS-0.5B.json,,,,68261a989bc214d956351c6f,,,,,,,,,,,,,,,,,,,SparkAudio/Spark-TTS-0.5B,,,,,,,,,,,,,,,,,,,spark-tts
unsloth/whisper-large-v3-turbo,https://huggingface.co/unsloth/whisper-large-v3-turbo,huggingface-unsloth-whisper-large-v3-turbo,unsloth,automatic-speech-recognition,transformers,mit,en;zh;de;es;ru;ko;fr;ja;pt;tr;pl;ca;nl;ar;sv;it;id;hi;fi;vi;he;uk;el;ms;cs;ro;da;hu;ta;no;th;ur;hr;bg;lt;la;mi;ml;cy;sk;te;fa;lv;bn;sr;az;sl;kn;et;mk;br;eu;is;hy;ne;mn;bs;kk;sq;sw;gl;mr;pa;si;km;sn;yo;so;af;oc;ka;be;tg;sd;gu;am;yi;lo;uz;fo;ht;ps;tk;nn;mt;sa;lb;my;bo;tl;mg;as;tt;haw;ln;ha;ba;jw;su,audio;automatic-speech-recognition;unsloth,0,0,,,False,False,False,,,,,,,12,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__whisper-large-v3-turbo.json,AutoModelForSpeechSeq2Seq,AutoProcessor,,68247137814ffa4ae8781615,,,automatic-speech-recognition,,,,,,,,,,,,,,,,openai/whisper-large-v3;openai/whisper-large-v3-turbo,,,,,,,,,,,,,,,,,,,
unsloth/whisper-large-v3,https://huggingface.co/unsloth/whisper-large-v3,huggingface-unsloth-whisper-large-v3,unsloth,automatic-speech-recognition,,apache-2.0,en;zh;de;es;ru;ko;fr;ja;pt;tr;pl;ca;nl;ar;sv;it;id;hi;fi;vi;he;uk;el;ms;cs;ro;da;hu;ta;no;th;ur;hr;bg;lt;la;mi;ml;cy;sk;te;fa;lv;bn;sr;az;sl;kn;et;mk;br;eu;is;hy;ne;mn;bs;kk;sq;sw;gl;mr;pa;si;km;sn;yo;so;af;oc;ka;be;tg;sd;gu;am;yi;lo;uz;fo;ht;ps;tk;nn;mt;sa;lb;my;bo;tl;mg;as;tt;haw;ln;ha;ba;jw;su,audio;automatic-speech-recognition;hf-asr-leaderboard;unsloth,0,0,,,False,False,False,,,,,,,12,0,True,False,False,False,False,False,,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__whisper-large-v3.json,,,,68246f07ecb440d9e548f35a,,,,,,,,,,,,,,,,,,,openai/whisper-large-v3,,,,,,,,,,,,,,,,,,,
unsloth/whisper-small,https://huggingface.co/unsloth/whisper-small,huggingface-unsloth-whisper-small,unsloth,automatic-speech-recognition,,apache-2.0,en;zh;de;es;ru;ko;fr;ja;pt;tr;pl;ca;nl;ar;sv;it;id;hi;fi;vi;he;uk;el;ms;cs;ro;da;hu;ta;no;th;ur;hr;bg;lt;la;mi;ml;cy;sk;te;fa;lv;bn;sr;az;sl;kn;et;mk;br;eu;is;hy;ne;mn;bs;kk;sq;sw;gl;mr;pa;si;km;sn;yo;so;af;oc;ka;be;tg;sd;gu;am;yi;lo;uz;fo;ht;ps;tk;nn;mt;sa;lb;my;bo;tl;mg;as;tt;haw;ln;ha;ba;jw;su,audio;automatic-speech-recognition;hf-asr-leaderboard,0,0,,,False,False,False,,,,,,,12,0,True,False,False,False,False,False,,,,"{""task_counts"":{""automatic-speech-recognition"":4}}",C:\Users\AMD\git\hf\scripts\cache\json\unsloth__whisper-small.json,,,,682472985c8e478e6c2de124,,,,,,,,,,,,,,,,,,,openai/whisper-small,,,,,,,,,,,,,,,,,,,
urchade/gliner_large-v2.1,https://huggingface.co/urchade/gliner_large-v2.1,huggingface-urchade-gliner_large-v2.1,urchade,token-classification,gliner,apache-2.0,multilingual,gliner;pytorch;token-classification;multilingual;dataset:urchade/pile-mistral-v0.1;arxiv:2311.08526;license:apache-2.0;region:us,3861,46,2024-04-10T10:04:07.000Z,2024-04-10T10:09:30.000Z,False,False,False,abd49a1f1ebc12af1be84d06f6848221cf96dcad,,,,,3563958146,4,0,False,True,False,False,False,False,us,2311.08526,avsolatorio/query-parser;ahmadsalahudin/Business_card_scanner_to_cev;codic/Business-Card-Scanner-To-Csv-gredio;codic/paddle-ocr-demo;mk1985/Historical-Text-Analyser;AIEcosystem/EntityFinance;erk8989/First_agent_template;jattokatarratto/MultiNER-simplified;MEssamOrg/ContactSearchAssistant;ciftselcuk/t9-oracle-gliner-entity-extractor,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\urchade__gliner_large-v2.1.json,,,,6616641708ed261178bf3b81,token-classification,gliner,,urchade/pile-mistral-v0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urchade/gliner_multi_pii-v1,https://huggingface.co/urchade/gliner_multi_pii-v1,huggingface-urchade-gliner_multi_pii-v1,urchade,token-classification,gliner,apache-2.0,en;fr;de;es;pt;it,gliner;pytorch;token-classification;en;fr;de;es;pt;it;dataset:urchade/synthetic-pii-ner-mistral-v1;arxiv:2311.08526;license:apache-2.0;region:us,37719,145,2024-04-20T08:21:07.000Z,2024-04-20T16:16:50.000Z,False,False,False,1fcf13e85f4eef5394e1fcd406cf2ca9ea82351d,,,,,6955941995,4,0,False,True,False,False,False,False,us,2311.08526,urchade/gliner_multi_pii-v1;MattStammers/pteredactyl_PII;CarolXia/pii-classification-kd;ffeew/pii_masker;CarolXia/pii-classification;trojblue/anonymizing-llm-prompts;dwb2023/gliner_testbed;goberoi/gliner-test;MentalTech/anonymizing-sessions;BaoLocTown/gliner-vn,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\urchade__gliner_multi_pii-v1.json,,,,66237af36bab5536e2a78f09,token-classification,gliner,,urchade/synthetic-pii-ner-mistral-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
voyageai/voyage-2,https://huggingface.co/voyageai/voyage-2,huggingface-voyageai-voyage-2,voyageai,,,mit,,license:mit;region:us,0,1,2024-05-21T22:49:50.000Z,2024-07-08T22:38:09.000Z,False,False,False,44dbfc7acb19892f1b5dfebf37bee15e18fceec9,,,,,0,5,0,False,False,False,False,False,False,us,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\voyageai__voyage-2.json,,,,664d250ebad530a1af5db491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
voyageai/voyage-law-2,https://huggingface.co/voyageai/voyage-law-2,huggingface-voyageai-voyage-law-2,voyageai,,,mit,,license:mit;region:us,0,6,2024-05-21T23:15:07.000Z,2024-07-08T22:40:15.000Z,False,False,False,8d165648fc1fbe61090395c111ab960ab932a6cd,,,,,0,5,0,False,False,False,False,False,False,us,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\voyageai__voyage-law-2.json,,,,664d2afb004b2dc3c3f3b346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
voyageai/voyage-lite-01-instruct,https://huggingface.co/voyageai/voyage-lite-01-instruct,huggingface-voyageai-voyage-lite-01-instruct,voyageai,,,mit,,license:mit;region:us,0,0,2024-05-21T23:15:45.000Z,2024-07-08T22:40:59.000Z,False,False,False,bb0e5fbcba0647b60b04aa4a64add31b6d588ea7,,,,,0,5,0,False,False,False,False,False,False,us,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\voyageai__voyage-lite-01-instruct.json,,,,664d2b21567cb471effbbbea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
voyageai/voyage-lite-02-instruct,https://huggingface.co/voyageai/voyage-lite-02-instruct,huggingface-voyageai-voyage-lite-02-instruct,voyageai,,,mit,,license:mit;region:us,0,5,2024-05-21T23:15:52.000Z,2024-07-08T22:41:21.000Z,False,False,False,fdab734c8edae716c7335545956bf78b1460250e,,,,,0,5,0,False,False,False,False,False,False,us,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\voyageai__voyage-lite-02-instruct.json,,,,664d2b28567cb471effbbda7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vprelovac/universal-sentence-encoder-4,https://huggingface.co/vprelovac/universal-sentence-encoder-4,huggingface-vprelovac-universal-sentence-encoder-4,vprelovac,,,,,mteb;model-index;region:us,0,0,2023-04-24T03:23:43.000Z,2023-04-24T06:43:34.000Z,False,False,False,fcef0ca01c1ee8d98f639299dd633c116d16b64d,,,,,0,2,0,False,False,False,False,False,False,us,,mteb/leaderboard_legacy;SmileXing/leaderboard;sq66/leaderboard_legacy;q275343119/leaderboard;AyushM6/leaderboard;shiwan7788/leaderboard;Chengyanci/11;yanciyuyu/1;n8n-1/8;reader-1/1;lake-synctv/leaderboard;shiwan7788/leaderboard-uni;QuentinJG/mteb-demo-vidorev3,"{""task_counts"":{""Classification"":12,""Clustering"":11,""STS"":10,""PairClassification"":3,""Summarization"":1}}",C:\Users\AMD\git\hf\scripts\cache\json\vprelovac__universal-sentence-encoder-4.json,,,,6445f63f53ecc52f50fbefc3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vsevolodl/Llama-3-8B-Instruct-Gradient-1048k-GGUF,https://huggingface.co/vsevolodl/Llama-3-8B-Instruct-Gradient-1048k-GGUF,huggingface-vsevolodl-Llama-3-8B-Instruct-Gradient-1048k-GGUF,vsevolodl,text-generation,,llama3,en,gguf;meta;llama-3;text-generation;en;arxiv:2309.00071;arxiv:2402.08268;arxiv:2305.14233;license:llama3;endpoints_compatible;region:us;conversational,123,1,2024-05-10T05:25:42.000Z,2024-05-10T05:47:09.000Z,False,False,False,51ea22689b009467c70fa8647ed6cb735da61fac,,,,,61527469440,14,0,False,False,False,False,False,True,us,2309.00071;2402.08268;2305.14233,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\vsevolodl__Llama-3-8B-Instruct-Gradient-1048k-GGUF.json,,,,663dafd638fa53886115329d,text-generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w601sxs/b1ade-embed-kd,https://huggingface.co/w601sxs/b1ade-embed-kd,huggingface-w601sxs-b1ade-embed-kd,w601sxs,sentence-similarity,sentence-transformers,,,sentence-transformers;safetensors;bert;mteb;sentence-similarity;model-index;text-embeddings-inference;endpoints_compatible;region:us,22,1,2024-05-24T20:58:10.000Z,2024-05-28T18:31:24.000Z,False,False,False,8a75dfcbd333a3d5067fb337163cc591623435da,bert,BertModel,335141888,335.14M,1340612432,8,0,True,False,False,False,False,False,us,,mteb/leaderboard_legacy;SmileXing/leaderboard;sq66/leaderboard_legacy;q275343119/leaderboard;AyushM6/leaderboard;shiwan7788/leaderboard;Chengyanci/11;yanciyuyu/1;n8n-1/8;reader-1/1;lake-synctv/leaderboard;shiwan7788/leaderboard-uni;QuentinJG/mteb-demo-vidorev3,"{""task_counts"":{""Classification"":12,""Retrieval"":26,""Clustering"":11,""Reranking"":4,""STS"":10,""PairClassification"":3,""Summarization"":1}}",C:\Users\AMD\git\hf\scripts\cache\json\w601sxs__b1ade-embed-kd.json,,,,6650ff6261422fc897356691,sentence-similarity,sentence-transformers,,,[MASK],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w601sxs/b1ade-embed,https://huggingface.co/w601sxs/b1ade-embed,huggingface-w601sxs-b1ade-embed,w601sxs,feature-extraction,transformers,,,transformers;safetensors;bert;feature-extraction;mteb;base_model:BAAI/bge-large-en-v1.5;base_model:finetune:BAAI/bge-large-en-v1.5;model-index;text-embeddings-inference;endpoints_compatible;region:us,358,5,2024-05-14T19:33:04.000Z,2025-03-12T17:29:50.000Z,False,False,False,ee4c9b262a551a94502063f8224f08a7349762e1,bert,BertModel,335141888,335.14M,1340612432,10,0,True,False,False,False,False,False,us,,mteb/leaderboard_legacy;SmileXing/leaderboard;sq66/leaderboard_legacy;q275343119/leaderboard;AyushM6/leaderboard;shiwan7788/leaderboard;Chengyanci/11;yanciyuyu/1;n8n-1/8;reader-1/1;lake-synctv/leaderboard;shiwan7788/leaderboard-uni;QuentinJG/mteb-demo-vidorev3,"{""task_counts"":{""Classification"":12,""Retrieval"":27,""Clustering"":11,""Reranking"":4,""STS"":10,""PairClassification"":3,""Summarization"":1}}",C:\Users\AMD\git\hf\scripts\cache\json\w601sxs__b1ade-embed.json,AutoModel,AutoTokenizer,,6643bc70bc86c9465b549e36,feature-extraction,transformers,feature-extraction,,[MASK],,,,,,,,,,,,,,bert-large-uncased;WhereIsAI/UAE-Large-V1;BAAI/bge-large-en-v1.5;mixedbread-ai/mxbai-embed-large-v1;avsolatorio/GIST-large-Embedding-v0,,,,,,,,,,,,,,,,,,,
Xenova/text-embedding-ada-002,https://huggingface.co/Xenova/text-embedding-ada-002,huggingface-Xenova-text-embedding-ada-002,Xenova,,transformers,,,transformers;transformers.js;tokenizers;endpoints_compatible;region:us,0,79,2023-08-04T09:17:09.000Z,2025-08-18T16:55:15.000Z,False,False,False,f20698771af1ad4cacd2a6219bd13c0ea5d9b3de,,,,,0,7,0,False,False,False,False,False,False,us,,,"{""task_counts"":{}}",C:\Users\AMD\git\hf\scripts\cache\json\Xenova__text-embedding-ada-002.json,AutoModel,,,64ccc215c7f30fbf7bbddc85,,transformers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
